Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,rrt
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
60.5481, 0.457325, 0.431667, 131.491, 50.7873, 0.431667, 45.9003, 0.431667, 34.8032, 0.431806, 0
60.9134, 0.456581, 0.430764, 132.53, 51.1201, 0.430903, 46.3021, 0.430764, 35.1077, 0.430764, 0
61.2664, 0.455786, 0.430417, 133.232, 51.4893, 0.430417, 46.6348, 0.430347, 35.1077, 0.430347, 0
61.6235, 0.454906, 0.429306, 133.986, 51.887, 0.429236, 46.9909, 0.429306, 35.1077, 0.429306, 0
61.9805, 0.454133, 0.428611, 134.679, 52.2562, 0.428819, 47.3146, 0.428611, 35.1077, 0.428819, 0
62.3417, 0.453142, 0.4275, 135.242, 52.4875, 0.4275, 47.6472, 0.427639, 35.1077, 0.4275, 0
62.6988, 0.452161, 0.426806, 135.709, 52.4875, 0.426458, 48.049, 0.426458, 35.1727, 0.426458, 0
63.0681, 0.451017, 0.425347, 136.411, 52.4875, 0.425347, 48.3819, 0.425347, 35.542, 0.425347, 0
63.4088, 0.449964, 0.424514, 137.34, 52.6862, 0.424236, 48.747, 0.424236, 35.9071, 0.424514, 0
63.7618, 0.448753, 0.423125, 138.375, 53.0553, 0.422917, 49.0795, 0.422917, 36.2397, 0.423125, 0
64.1108, 0.447503, 0.42125, 139.373, 53.3881, 0.42125, 49.4124, 0.421111, 36.5725, 0.421597, 0
64.4679, 0.446114, 0.420139, 140.477, 53.7533, 0.419931, 49.7816, 0.419792, 36.9417, 0.419792, 0
64.8128, 0.444397, 0.418194, 141.609, 54.155, 0.418264, 50.1793, 0.417708, 37.2745, 0.418264, 0
65.1822, 0.442833, 0.416319, 142.638, 54.4554, 0.416319, 50.5121, 0.416319, 37.6705, 0.416319, 0
65.5309, 0.440719, 0.414444, 143.705, 54.8204, 0.414306, 50.8811, 0.414236, 38.003, 0.414306, 0
65.8718, 0.439164, 0.412708, 144.674, 55.1525, 0.412708, 51.1814, 0.412708, 38.3399, 0.412708, 0
66.2412, 0.437267, 0.410764, 145.566, 55.2819, 0.410556, 51.5792, 0.410556, 38.7051, 0.410764, 0
66.6024, 0.435553, 0.408819, 146.268, 55.2819, 0.408611, 51.916, 0.408611, 39.0705, 0.408611, 0
